activity_id,customer_id,activity_timestamp,activity_type,device_type,platform,session_duration
ACT168282,CUST06578,2025-05-13,View Account,Mobile,iOS,10.24
ACT168283,CUST26398,2026-11-02,Login,Mobile,Android,17.07
ACT168284,CUST16977,2028-06-25,login,,Web,27.6
ACT168285,CUST35417,2024-08-22,Payment,Mobile,Web,18.7
ACT168286,CUST30223,2026-06-22,Login,Mobile,Android,29.58
ACT168287,CUST26192,2024-06-24,Logout,Mobile,Web,13.2
ACT168288,CUST09601,2023-09-13,View Account,Mobile,Web,25.91
ACT168289,CUST29533,2026-02-28,Login,Desktop,Android,20.38
ACT168290,CUST31114,2026-10-26,View Account,Desktop,iOS,12.15
ACT168291,CUST44917,2025-12-24,View Account,Desktop,Web,28.01
ACT168292,CUST41014,2026-03-28,Login,Desktop,Windows,8.06
ACT168293,CUST41213,2026-12-28,Payment,Desktop,Web,27.66
ACT168294,CUST34170,2027-05-10,Transfer,Mobile,Android,13.35
ACT168295,CUST45869,2026-06-01,Withdrawal,Tablet,iOS,2.66
ACT168296,CUST48241,2026-10-25,Payment,,Android,20.06
ACT168297,CUST19591,2027-01-25,Login,Mobile,iOS,39.71
ACT168298,CUST37511,2024-03-05,View Account,Mobile,iOS,10.37
ACT168299,CUST25426,2024-07-01,Withdrawal,Desktop,iOS,25.45
ACT168300,CUST43585,2025-11-17,Login,Mobile,Android,8.68
ACT168301,CUST21403,2023-06-28,Logout,Mobile,Web,20.39
ACT168302,CUST10145,2025-08-21,Payment,Desktop,Android,6.18
ACT168303,CUST43299,2026-09-14,View Account,Mobile,Android,22.41
ACT168304,CUST08918,2029-03-13,View Account,Tablet,Android,22.1
ACT168305,CUST31217,2026-12-11,View Account,Mobile,Android,10.5
ACT168306,CUST36644,2025-08-01,Login,Desktop,Web,35.94
ACT168307,CUST28207,2025-11-12,View Account,Mobile,iOS,10.5
ACT168308,CUST19130,2027-07-02,Login,Mobile,Android,11.73
ACT168309,CUST08285,2025-01-05,,Mobile,iOS,6.35
ACT168310,CUST11653,2027-04-04,Logout,Desktop,Web,37.7
ACT168311,CUST38535,2027-05-19,Logout,Desktop,Android,24.62
ACT168312,CUST16863,2024-04-11,Login,Tablet,Android,28.09
ACT168313,CUST08058,2027-08-12,View Account,Mobile,iOS,4.95
ACT168314,CUST49221,2027-03-22,Withdrawal,Mobile,iOS,38.25
ACT168315,CUST28789,2024-11-27,View Account,Tablet,Windows,72.12
ACT168316,CUST13306,2024-06-30,Withdrawal,Mobile,Windows,18.7
ACT168317,CUST42489,2025-02-04,View Account,Desktop,iOS,17.68
ACT168318,CUST46603,2027-08-22,Transfer,Mobile,Android,30.89
ACT168319,CUST33413,2026-04-06,View Account,Mobile,iOS,30.16
ACT168320,CUST29619,2026-05-02,Login,Mobile,Web,19.34
ACT168321,CUST01446,2025-05-16,View Account,Mobile,Android,38.43
ACT168322,CUST06356,2024-11-30,Deposit,Desktop,iOS,133.87
ACT168323,CUST35717,2025-10-12,View Account,Tablet,iOS,8.69
ACT168324,CUST28363,2025-11-20,Transfer,Desktop,Web,7.01
ACT168325,CUST24706,2027-05-06,Login,Mobile,Android,4.28
ACT168326,CUST48214,2028-01-24,View Account,Mobile,Android,7.6
ACT168327,CUST21476,2025-08-29,Login,Desktop,Android,9.41
ACT168328,CUST00655,2024-04-03,Transfer,Mobile,Web,7.54
ACT168329,CUST08159,2023-12-05,Payment,Mobile,Web,28.21
ACT168330,CUST32833,2026-07-11,Login,Mobile,iOS,11.7
ACT168331,CUST19761,2023-07-18,,Mobile,Android,6.34
ACT168332,CUST44367,2026-03-27,Login,Mobile,Web,8.96
ACT168333,CUST47159,2028-06-19,View Account,Mobile,iOS,11.34
ACT168334,CUST43306,2028-09-23,Login,Desktop,Android,24.05
ACT168335,CUST29879,2029-03-18,Withdrawal,Mobile,Web,134.17
ACT168336,CUST22140,2025-10-08,Login,Mobile,Android,7.05
ACT168337,CUST31226,2025-09-04,Login,Mobile,iOS,41.35
ACT168338,CUST08528,2027-04-24,Payment,Mobile,iOS,16.01
ACT168339,CUST30340,2027-04-25,View Account,Mobile,Android,9.9
ACT168340,CUST27223,2028-02-24,View Account,Mobile,Android,5.33
ACT168341,CUST46448,2026-06-04,View Account,Desktop,Web,51.47
ACT168342,CUST10743,2023-10-16,Login,Mobile,iOS,24.53
ACT168343,CUST25305,2023-09-23,View Account,Mobile,Android,33.94
ACT168344,CUST16492,2025-09-13,Login,,Android,5.39
ACT168345,CUST42912,2027-02-22,View Account,Mobile,iOS,27.93
ACT168346,CUST00696,2024-03-13,Transfer,Mobile,Android,32.44
ACT168347,CUST43877,2027-02-09,Login,Mobile,Windows,6.28
ACT168348,CUST33906,2025-10-16,Login,Mobile,iOS,
ACT168349,CUST35081,2025-08-26,View Account,Mobile,Android,17.99
ACT168350,CUST19105,2026-08-28,Payment,Mobile,iOS,10.99
ACT168351,CUST16263,2027-04-20,View Account,,Web,10.33
ACT168352,CUST22717,2025-03-27,Transfer,Mobile,Android,7.32
ACT168353,CUST35945,2025-10-31,View Account,Mobile,Windows,8.61
ACT168354,CUST35399,2026-06-17,Payment,,Android,14.77
ACT168355,CUST04027,2025-04-01,Transfer,Mobile,Android,26.19
ACT168356,CUST16634,2028-02-04,Login,Mobile,Windows,7.51
ACT168357,CUST06128,2027-08-29,View Account,Mobile,Android,23.31
ACT168358,CUST33238,2028-11-19,Transfer,,Windows,4.58
ACT168359,CUST06266,2026-11-17,View Account,Mobile,Android,22.71
ACT168360,CUST18000,2026-05-10,View Account,Mobile,iOS,15.92
ACT168361,CUST19942,2026-05-31,Login,Desktop,iOS,14.42
ACT168362,CUST38370,2025-08-29,Login,Desktop,Web,15.58
ACT168363,CUST09980,2028-12-18,Transfer,Desktop,iOS,
ACT168364,CUST26720,2026-01-23,Transfer,Mobile,Android,41.17
ACT168365,CUST21056,2026-07-24,View Account,,Android,42.65
ACT168366,CUST34812,2025-02-21,Logout,Desktop,Android,42.54
ACT168367,CUST15625,2025-10-18,View Account,Mobile,iOS,7.24
ACT168368,CUST36167,2023-08-08,Login,,Windows,45.14
ACT168369,CUST07537,2026-04-03,View Account,Mobile,iOS,37.26
ACT168370,CUST30005,2029-02-08,Login,Mobile,Web,3.28
ACT168371,CUST25877,2027-07-22,Login,Tablet,iOS,14.24
ACT168372,CUST31509,2025-03-20,Login,Mobile,Android,2.27
ACT168373,CUST17857,2023-06-28,Transfer,Desktop,iOS,39.74
ACT168374,CUST37651,2028-03-31,Login,Mobile,Web,19.72
ACT168375,CUST08395,2024-01-09,View Account,Mobile,Android,18.82
ACT168376,CUST24549,2024-08-21,Transfer,Mobile,Android,29.16
ACT168377,CUST09800,2026-02-12,Login,Mobile,Web,34.64
ACT168378,CUST11931,2027-01-08,Transfer,Desktop,Windows,21.66
ACT168379,CUST39453,2026-10-24,Payment,Desktop,iOS,19.95
ACT168380,CUST22114,2026-08-16,Transfer,Mobile,iOS,3.38
ACT168381,CUST06479,2025-07-03,Login,Mobile,iOS,50.8
ACT168382,CUST41637,2025-03-10,Logout ,Mobile,Android,5.48
ACT168383,CUST44358,2026-03-18,Login,Desktop,Android,14.44
ACT168384,CUST40229,2029-05-12,Login,Mobile,Android,16.9
ACT168385,CUST33662,2026-02-16,Logout,Mobile,Android,6.38
ACT168386,CUST05807,2028-12-15,View Account,Mobile,Android,7.32
ACT168387,CUST33693,2025-08-31,View Account,Desktop,Windows,6.3
ACT168388,CUST01331,2027-06-04,Logout,Mobile,Windows,10.28
ACT168389,CUST13200,2027-06-20,View Account,Mobile,Android,4.85
ACT168390,CUST27351,2027-01-20,View Account,Mobile,iOS,5.38
ACT168391,CUST10551,2023-12-17,,Mobile,Android,17.51
ACT168392,CUST17007,2028-11-06,Login,Mobile,iOS,6.36
ACT168393,CUST37737,2029-01-31,Login,,Web,14.85
ACT168394,CUST09078,2023-05-08,View Account,Desktop,iOS,17.24
ACT168395,CUST19318,2026-01-30,Payment,Mobile,iOS,5.34
ACT168396,CUST28369,2027-12-01,transfer,Mobile,Windows,13.71
ACT168397,CUST36560,2026-04-06,Deposit,Mobile,Android,13.15
ACT168398,CUST01925,2029-02-02,Login,Mobile,iOS,6.34
ACT168399,CUST49893,2028-06-11,View Account,Mobile,iOS,8.7
ACT168400,CUST14479,2026-12-31,View Account,Desktop,iOS,10.2
ACT168401,CUST04401,2026-07-07,Transfer,Desktop,Windows,20.05
ACT168402,CUST38648,2023-08-18,Login,Mobile,Android,16.67
ACT168403,CUST23304,2026-04-16,View Account,Mobile,Windows,11.39
ACT168404,CUST25762,2023-10-15,Login,Desktop,iOS,24.25
ACT168405,CUST28475,2027-06-04,View Account,Mobile,iOS,10.47
ACT168406,CUST41501,2028-01-06,View Account,Mobile,iOS,33.21
ACT168407,CUST20754,2023-08-21,View Account,Desktop,iOS,7.88
ACT168408,CUST32133,2024-10-06,Logout,Mobile,Android,15.77
ACT168409,CUST26468,2026-10-30,View Account,Desktop,iOS,10.03
ACT168410,CUST12206,2026-01-25,View Account,Mobile,iOS,8.74
ACT168411,CUST25526,2028-04-25,View Account,Mobile,Android,
ACT168412,CUST01643,2026-02-16,Login,Mobile,iOS,17.18
ACT168413,CUST23394,2027-01-23,Transfer,Mobile,Web,16.97
ACT168414,CUST23871,2024-04-26,Login,Mobile,Windows,7.12
ACT168415,CUST31428,2026-03-16,Logout,Mobile,iOS,9.69
ACT168416,CUST30455,2026-12-18,Deposit,Desktop,Web,7.45
ACT168417,CUST31957,2024-08-20,View Account,Desktop,iOS,27.31
ACT168418,CUST47258,2028-07-01,Transfer,Desktop,Web,8.27
ACT168419,CUST39897,2027-02-13,Transfer,Tablet,iOS,10.68
ACT168420,CUST11672,2026-05-04,Deposit,Mobile,Android,33.98
ACT168421,CUST22669,2024-09-29,Login,Mobile,Android,16.57
ACT168422,CUST12045,2026-10-25,Login,Desktop,Web,9.69
ACT168423,CUST22106,2025-07-22,View Account,Mobile,iOS,7.61
ACT168424,CUST29756,2025-04-14,Payment,Mobile,iOS,20.29
ACT168425,CUST06775,2025-10-26,View Account,Desktop,Android,13.84
ACT168426,CUST18549,2026-07-20,View Account,Mobile,Android,26.24
ACT168427,CUST17355,2026-09-10,Payment,Mobile,Windows,26.45
ACT168428,CUST17074,2026-06-20,View Account,Mobile,iOS,14.57
ACT168429,CUST24790,2028-07-12,Login,Mobile,Android,32.7
ACT168430,CUST12864,2023-07-27,,Desktop,Web,30.3
ACT168431,CUST23722,2026-07-13,Logout,Mobile,Android,7.44
ACT168432,CUST12544,2025-01-27,,,Android,7.09
ACT168433,CUST25050,2024-09-07,Withdrawal,Mobile,Web,17.35
ACT168434,CUST12320,2025-02-24,View Account,Mobile,Windows,5.55
ACT168435,CUST41086,2025-06-20,View Account,Mobile,Web,9.19
ACT168436,CUST28933,2025-12-22,Payment,Mobile,iOS,38.65
ACT168437,CUST27499,2024-08-02,Transfer,Desktop,iOS,26.4
ACT168438,CUST18837,2026-05-24,Payment,Mobile,Android,10.65
ACT168439,CUST18214,2024-06-07,Logout,Mobile,Android,8.67
ACT168440,CUST06308,2025-11-07,View Account,Mobile,Web,2.41
ACT168441,CUST46801,2027-01-14,Login,Mobile,iOS,7.49
ACT168442,CUST11081,2027-08-13,Login,Desktop,Windows,13.79
ACT168443,CUST45655,2027-09-01,View Account,Mobile,Web,7.32
ACT168444,CUST23174,2025-07-05,View Account,Mobile,iOS,3.28
ACT168445,CUST46479,2026-02-06,View Account,Tablet,iOS,17.15
ACT168446,CUST29081,2026-11-30,Logout,Mobile,Android,19.05
ACT168447,CUST38866,2027-09-02,View Account,Mobile,Android,14.7
ACT168448,CUST10685,2025-08-27,Deposit,Desktop,iOS,44.88
ACT168449,CUST33882,2026-08-22,View Account,Mobile,Web,4.1
ACT168450,CUST29088,2025-06-30,Withdrawal,Mobile,iOS,7.16
ACT168451,CUST43782,2026-09-15,ViewAccount,Tablet,Web,17.48
ACT168452,CUST37130,2025-12-22,View Account,Mobile,Web,4.08
ACT168453,CUST32792,2025-10-09,Transfer,Mobile,Windows,46.3
ACT168454,CUST12707,2025-12-26,View Account,Mobile,Android,25.9
ACT168455,CUST49686,2026-10-19,Transfer,Desktop,Android,12.6
ACT168456,CUST03572,2025-01-05,Login,,iOS,3.29
ACT168457,CUST23358,2024-05-04,View Account,Mobile,Web,12.44
ACT168458,CUST44650,2024-06-18,Login,Mobile,Android,50.34
ACT168459,CUST10337,2027-04-12,View Account,Mobile,Web,2.25
ACT168460,CUST01648,2028-01-11,View Account,Desktop,Web,79.97
ACT168461,CUST36479,2025-09-21,View Account,Mobile,Android,13.26
ACT168462,CUST45209,2025-06-17,View Account,Mobile,iOS,4.49
ACT168463,CUST35882,2027-05-01,View Account,,Android,1.71
ACT168464,CUST29465,2027-03-03,Logout,Mobile,Android,11.14
ACT168465,CUST23230,2026-10-10,View Account,Tablet,iOS,8.29
ACT168466,CUST10922,2026-05-20,Login,Mobile,Android,44.24
ACT168467,CUST13062,2027-05-07,Transfer,Desktop,Windows,23.86
ACT168468,CUST49039,2027-12-21,Transfer,Tablet,Android,5.35
ACT168469,CUST20295,2026-05-29,View Account,Mobile,Windows,18.01
ACT168470,CUST31896,2025-12-06,Login,,Android,14.34
ACT168471,CUST08178,2027-05-05,View Account,Mobile,Android,17.63
ACT168472,CUST37195,2027-08-11,View Account,Desktop,Android,56.03
ACT168473,CUST22480,2026-01-22,Withdrawal,Tablet,Web,15.49
ACT168474,CUST11984,2025-11-27,Transfer,Mobile,Web,43.81
ACT168475,CUST17843,2027-12-05,Payment,,iOS,8.18
ACT168476,CUST37306,2029-05-07,Logout,Mobile,iOS,7.97
ACT168477,CUST26767,2023-08-19,View Account,Mobile,iOS,12.81
ACT168478,CUST41353,2027-06-06,View Account,Desktop,Android,26.13
ACT168479,CUST15068,2024-04-12,Logout,Mobile,iOS,8.12
ACT168480,CUST02497,2028-08-12,View Account,Mobile,iOS,6.72
ACT168481,CUST43210,2028-07-19,View Account,,Android,18.14
ACT168482,CUST34399,2028-05-27,Login,Tablet,Web,18.67
ACT168483,CUST29359,2026-02-24,Logout,Mobile,Windows,23.44
ACT168484,CUST30545,2026-08-20,Login,Mobile,Android,10.05
ACT168485,CUST21212,2025-01-08,Login,Tablet,Android,25.39
ACT168486,CUST06054,2027-08-09,Withdrawal,Mobile,iOS,35.44
ACT168487,CUST25767,2026-03-27,View Account,Mobile,iOS,18.37
ACT168488,CUST40055,2026-10-22,Login,Mobile,Web,22.82
ACT168489,CUST19156,2026-01-13,View Account,Mobile,Web,10.05
ACT168490,CUST14758,2026-11-03,Transfer,,iOS,-139.0
ACT168491,CUST35127,2027-01-01,Logout,Desktop,Android,9.07
ACT168492,CUST40203,2026-10-05,View Account,Desktop,Web,25.37
ACT168493,CUST01619,2026-05-31,View Account,Desktop,iOS,20.71
ACT168494,CUST18173,2027-05-04,Login,Desktop,Web,52.37
ACT168495,CUST39082,2025-07-01,View Account,Mobile,Android,7.14
ACT168496,CUST22251,2025-08-23,Transfer,Desktop,Android,5.57
ACT168497,CUST47359,2029-02-08,Logout,Mobile,Android,24.72
ACT168498,CUST42246,2026-08-30,View Account,Mobile,iOS,24.6
ACT168499,CUST19887,2027-11-13,Withdrawal,,iOS,63.6
ACT168500,CUST45680,2028-06-03,View Account,Mobile,Web,8.16
ACT168501,CUST01132,2026-02-18,Transfer,Mobile,Android,35.44
ACT168502,CUST02747,2028-02-04,View Account,Mobile,iOS,6.86
ACT168503,CUST13372,2025-09-03,View Account,Mobile,Web,44.71
ACT168504,CUST23309,2026-11-05,Logout,Desktop,iOS,16.61
ACT168505,CUST49965,2025-11-18,Login,Mobile,Web,
ACT168506,CUST14740,2025-12-15,View Account,Tablet,iOS,29.26
ACT168507,CUST40497,2027-06-24,Logout,Mobile,Android,19.05
ACT168508,CUST06570,2027-11-11,Logout,Desktop,Web,38.99
ACT168509,CUST19227,2024-10-30,Transfer,Desktop,Android,32.83
ACT168510,CUST26309,2026-03-20,Logout,Mobile,Android,33.77
ACT168511,CUST37666,2028-02-09,Login,Desktop,Web,94.86
ACT168512,CUST44150,2027-06-03,View Account,Mobile,iOS,31.59
ACT168513,CUST38366,2026-12-24,Login,Mobile,Web,27.14
ACT168514,CUST39244,2025-04-26,Payment,Mobile,Android,8.57
ACT168515,CUST18055,2025-11-02,Logout,Mobile,Android,5.27
ACT168516,CUST32319,2026-11-06,Logout,Mobile,Web,6.95
ACT168517,CUST10450,2027-03-02,Deposit,Tablet,Web,25.7
ACT168518,CUST02288,2028-07-06,Logout,Mobile,Android,4.38
ACT168519,CUST04639,2027-07-27,View Account,Desktop,iOS,5.68
ACT168520,CUST14559,2024-10-29,View Account,Mobile,Windows,37.61
ACT168521,CUST21305,2027-11-08,Login,Desktop,Windows,20.36
ACT168522,CUST31587,2027-07-28,Login,Mobile,Web,13.5
ACT168523,CUST47111,2025-07-24,View Account,Mobile,Android,34.29
ACT168524,CUST37290,2023-08-22,Logout,Mobile,Android,11.65
ACT168525,CUST39043,2025-05-16,View Account,Mobile,Windows,95.73
ACT168526,CUST00103,2026-10-26,Transfer,Desktop,iOS,17.1
ACT168527,CUST34064,2026-03-09,Logout,Mobile,Windows,20.32
ACT168528,CUST08557,2026-09-01,login,Mobile,Web,4.06
ACT168529,CUST13718,2024-09-19,Login,Mobile,Windows,5.66
ACT168530,CUST44226,2025-12-08,Payment,Mobile,Web,16.88
ACT168531,CUST34824,2026-11-09,Login,Desktop,Web,5.8
ACT168532,CUST04300,2025-09-22,Login,Mobile,Android,56.51
ACT168533,CUST38634,2028-03-30,Payment,Mobile,Android,23.8
ACT168534,CUST42224,2027-03-21,View Account,Mobile,iOS,20.31
ACT168535,CUST27547,2026-05-16,Deposit,Mobile,Android,25.75
ACT168536,CUST32295,2025-11-25,Payment,Mobile,Android,19.52
ACT168537,CUST15012,2024-09-12,Logout,,iOS,10.23
ACT168538,CUST35043,2027-01-04,View Account,Mobile,Android,9.79
ACT168539,CUST22837,2023-12-07,Transfer,Mobile,Web,2.69
ACT168540,CUST23509,2027-08-25,Logout,Mobile,Web,
ACT168541,CUST32991,2025-11-27,Login,Desktop,Web,16.17
ACT168542,CUST25154,2025-11-26,Login,Tablet,Android,3.28
ACT168543,CUST33589,2025-06-11,Login,Mobile,iOS,16.23
ACT168544,CUST05977,2025-10-31,Transfer,Desktop,iOS,28.61
ACT168545,CUST14386,2028-05-01,Login,Mobile,Web,13.32
ACT168546,CUST38021,2024-03-14,Transfer,Mobile,Web,15.84
ACT168547,CUST43005,2026-12-27,View Account,Mobile,Windows,28.54
ACT168548,CUST19061,2028-09-03,View Account,Mobile,iOS,14.59
ACT168549,CUST20919,2024-02-13,View Account,Tablet,Android,6.68
ACT168550,CUST30140,2025-05-19,Login,Tablet,Web,39.81
ACT168551,CUST28025,2026-05-01,Login,Mobile,Android,9.71
ACT168552,CUST31509,2026-08-05,Withdrawal,Mobile,iOS,14.17
ACT168553,CUST41737,2027-01-14,Login,Mobile,Android,35.29
ACT168554,CUST04853,2027-01-09,Login,Tablet,Android,17.07
ACT168555,CUST41151,2027-05-26,View Account,Mobile,iOS,36.87
ACT168556,CUST22102,2027-02-12,View Account,,Web,15.72
ACT168557,CUST48189,2027-02-24,Login,Mobile,iOS,16.18
ACT168558,CUST13772,2026-12-10,View Account,Desktop,Web,13.17
ACT168559,CUST19274,2026-04-06,View Account,Mobile,Web,14.76
ACT168560,CUST10871,2025-10-27,Login,Mobile,Web,24.66
ACT168561,CUST31148,2024-12-07,Withdrawal,Mobile,Web,8.62
ACT168562,CUST34923,2025-03-31,Logout,Mobile,Android,27.6
ACT168563,CUST21800,2027-04-01,Logout,Mobile,Android,23.62
ACT168564,CUST30169,2024-10-21,Profile Update,Mobile,Android,4.34
ACT168565,CUST37890,2026-08-10,Logout,Mobile,iOS,21.34
ACT168566,CUST41290,2025-06-29,Logout,Mobile,Android,42.04
ACT168567,CUST49780,2028-11-28,Transfer,Desktop,Android,34.77
ACT168568,CUST35396,2025-01-31,View Account,Desktop,Android,15.8
ACT168569,CUST03716,2025-06-14,Profile Update,Desktop,iOS,8.25
ACT168570,CUST40527,2024-12-16,View Account,Mobile,Android,38.92
ACT168571,CUST42650,2027-02-08,Login,Mobile,iOS,4.41
ACT168572,CUST04663,2027-01-17,Payment,Mobile,Web,8.06
ACT168573,CUST41248,2027-03-19,View Account,Mobile,Windows,2.57
ACT168574,CUST24205,2027-03-27,Profile Update,Desktop,iOS,18.01
ACT168575,CUST04836,2027-01-18,Transfer,Mobile,Android,9.22
ACT168576,CUST17171,2026-04-08,Login,Mobile,Web,35.64
ACT168577,CUST24293,2027-08-27,Login,Desktop,iOS,
ACT168578,CUST14983,2024-12-01,Logout,Mobile,Web,6.45
ACT168579,CUST03702,2026-05-06,Withdrawal,Desktop,Android,46.7
ACT168580,CUST20064,2026-06-10,Profile Update,Desktop,iOS,6.56
ACT168581,CUST29055,2025-03-27,Payment,Desktop,Android,11.65
ACT168582,CUST04734,2026-08-18,Login,Mobile,Windows,3.82
ACT168583,CUST01464,2023-05-01,View Account,Desktop,Android,10.21
ACT168584,CUST27717,2026-01-15,Payment,Mobile,Android,24.56
ACT168585,CUST07142,2025-10-10,Withdrawal,Tablet,Android,20.51
ACT168586,CUST03434,2024-08-20,Payment,Desktop,iOS,16.32
ACT168587,CUST02318,2027-09-25,View Account,Mobile,iOS,14.39
ACT168588,CUST40770,2027-04-01,Login,Desktop,Android,85.1
ACT168589,CUST26103,2026-07-15,Login,Mobile,Android,15.76
ACT168590,CUST45334,2026-12-26,Login,Mobile,iOS,37.44
ACT168591,CUST48922,2029-01-31,Withdrawal,Mobile,Android,13.11
ACT168592,CUST25850,2025-06-22,View Account,Mobile,iOS,29.09
ACT168593,CUST45355,2027-10-15,Transfer,Mobile,iOS,37.59
ACT168594,CUST04177,2026-03-15,View Account,,Windows,41.22
ACT168595,CUST16948,2027-10-05,View Account,Mobile,Web,7.03
ACT168596,CUST37345,2024-10-24,View Account,Desktop,Web,33.79
ACT168597,CUST34235,2024-12-23,View Account,Mobile,Web,15.33
ACT168598,CUST15214,2023-11-17,Login,Desktop,Android,4.22
ACT168599,CUST31942,2025-03-23,Payment,Mobile,Windows,4.84
ACT168600,CUST17275,2025-07-05,Transfer,Mobile,Android,16.94
ACT168601,CUST01277,2028-01-05,Payment,Mobile,Android,13.43
ACT168602,CUST08594,2027-05-22,,Tablet,Windows,45.24
ACT168603,CUST04544,2029-01-10,Logout,Mobile,iOS,
ACT168604,CUST31096,2024-03-02,View Account,Mobile,Android,24.58
ACT168605,CUST06939,2024-05-30,Logout,Desktop,Android,9.29
ACT168606,CUST19054,2026-04-29,View Account,Desktop,Web,12.9
ACT168607,CUST44225,2028-06-19,Login,Mobile,Android,22.9
ACT168608,CUST01493,2026-01-31,View Account,Tablet,iOS,12.91
ACT168609,CUST16287,2024-04-25,Login,Mobile,Android,11.24
ACT168610,CUST16979,2023-10-20,Withdrawal,Desktop,Web,3.02
ACT168611,CUST39408,2026-01-27,Deposit,Mobile,Android,6.34
ACT168612,CUST25431,2026-03-25,View Account,Mobile,iOS,5.3
ACT168613,CUST13824,2026-02-13,View Account,Mobile,Web,6.79
ACT168614,CUST02565,2024-11-27,View Account,Mobile,iOS,13.56
ACT168615,CUST13051,2026-11-29,Transfer,Tablet,Android,11.23
ACT168616,CUST37333,2026-09-03,,Desktop,Android,9.51
ACT168617,CUST18771,2026-02-01,ViewAccount,Mobile,Web,65.26
ACT168618,CUST04416,2024-12-02,Login,Desktop,Windows,3.28
ACT168619,CUST03478,2028-08-31,Deposit,Desktop,iOS,18.75
ACT168620,CUST29242,2026-02-25,Logout,Mobile,Web,36.28
ACT168621,CUST17890,2027-05-10,View Account,Mobile,iOS,5.36
ACT168622,CUST46347,2024-10-17,Deposit,Desktop,iOS,12.47
ACT168623,CUST17147,2026-08-12,PAYMENT,Desktop,Android,5.64
ACT168624,CUST00882,2025-05-17,Logout,Desktop,iOS,9.72
ACT168625,CUST46092,2026-07-30,Deposit,Desktop,Web,13.3
ACT168626,CUST26705,2026-10-19,Logout,Desktop,Android,51.43
ACT168627,CUST36983,2027-03-30,View Account,Tablet,Android,30.89
ACT168628,CUST43218,2025-08-25,View Account,Mobile,Web,12.43
ACT168629,CUST04447,2026-07-26,Login,Desktop,Android,3.81
ACT168630,CUST44171,2027-08-18,View Account,Desktop,iOS,6.68
ACT168631,CUST41408,2024-11-10,View Account,,Android,
ACT168632,CUST35795,2024-03-31,Deposit,Desktop,Android,22.86
ACT168633,CUST01973,2026-09-16,View Account,Mobile,Android,47.15
ACT168634,CUST43437,2026-01-06,Transfer,Mobile,Web,14.87
ACT168635,CUST27375,2027-08-13,Login,Mobile,Web,13.16
ACT168636,CUST32063,2028-12-07,Transfer,,iOS,36.78
ACT168637,CUST46556,2025-08-31,Login,Mobile,Android,18.8
ACT168638,CUST03268,2026-05-08,Transfer,Mobile,Android,28.62
ACT168639,CUST33569,2026-11-14,Login,Desktop,Android,12.4
ACT168640,CUST10693,2028-10-20,Transfer,Tablet,Web,16.63
ACT168641,CUST47381,2025-08-06,Login,Mobile,Android,12.69
ACT168642,CUST05014,2026-05-20,View Account,Mobile,Android,83.13
ACT168643,CUST28385,2028-03-12,View Account,Desktop,Android,20.78
ACT168644,CUST45154,2025-06-03,Login,Desktop,Web,61.86
ACT168645,CUST04907,2026-12-26,Logout,Mobile,Windows,6.26
ACT168646,CUST33900,2026-09-28,View Account,Mobile,Web,20.12
ACT168647,CUST27881,2028-07-01,Transfer,Mobile,Windows,5.75
ACT168648,CUST06498,2025-10-02,Payment,Desktop,Web,15.99
ACT168649,CUST22601,2026-11-04,View Account,Mobile,Android,20.53
ACT168650,CUST43691,2025-12-13,View Account,Tablet,IOS,17.59
ACT168651,CUST13585,2027-01-25,ProfileUpdate,Mobile,Android,76.63
